id,name,score1,score2
6091,student_6091,93,60
6092,student_6092,82,77
6093,student_6093,77,55
6094,student_6094,82,89
6095,student_6095,89,93
6096,student_6096,98,99
6097,student_6097,70,92
6098,student_6098,85,92
6099,student_6099,74,50
6100,student_6100,53,57
6101,student_6101,55,63
6102,student_6102,57,63
6103,student_6103,95,51
6104,student_6104,59,91
6105,student_6105,65,50
6106,student_6106,88,51
6107,student_6107,77,81
6108,student_6108,50,75
6109,student_6109,76,94
6110,student_6110,87,74
6111,student_6111,86,91
6112,student_6112,61,99
6113,student_6113,52,99
6114,student_6114,60,74
6115,student_6115,90,76
6116,student_6116,70,62
6117,student_6117,67,94
6118,student_6118,73,66
6119,student_6119,62,96
6120,student_6120,67,94
6121,student_6121,88,51
6122,student_6122,73,95
6123,student_6123,61,85
6124,student_6124,77,86
6125,student_6125,85,100
6126,student_6126,77,70
6127,student_6127,75,87
6128,student_6128,85,63
6129,student_6129,55,52
6130,student_6130,77,100
6131,student_6131,84,77
6132,student_6132,64,96
6133,student_6133,50,57
6134,student_6134,90,55
6135,student_6135,97,60
6136,student_6136,62,83
6137,student_6137,83,52
6138,student_6138,61,97
6139,student_6139,62,56
6140,student_6140,55,84
6141,student_6141,71,54
6142,student_6142,100,84
6143,student_6143,73,83
6144,student_6144,67,100
6145,student_6145,61,72
6146,student_6146,53,97
6147,student_6147,78,58
6148,student_6148,86,60
6149,student_6149,63,52
6150,student_6150,54,76
6151,student_6151,80,84
6152,student_6152,72,92
6153,student_6153,92,100
6154,student_6154,56,80
6155,student_6155,57,83
6156,student_6156,96,75
6157,student_6157,73,52
6158,student_6158,79,73
6159,student_6159,90,92
6160,student_6160,93,82
6161,student_6161,89,76
6162,student_6162,96,77
6163,student_6163,60,95
6164,student_6164,85,82
6165,student_6165,69,57
6166,student_6166,79,92
6167,student_6167,99,51
6168,student_6168,96,96
6169,student_6169,61,64
6170,student_6170,79,71
6171,student_6171,67,78
6172,student_6172,92,83
6173,student_6173,85,82
6174,student_6174,63,69
6175,student_6175,91,91
6176,student_6176,95,57
6177,student_6177,76,56
6178,student_6178,53,99
6179,student_6179,76,82
6180,student_6180,94,88
6181,student_6181,82,89
6182,student_6182,69,59
6183,student_6183,52,65
6184,student_6184,84,52
6185,student_6185,69,64
6186,student_6186,66,60
6187,student_6187,76,83
6188,student_6188,92,55
6189,student_6189,94,98
6190,student_6190,90,52
6191,student_6191,92,62
6192,student_6192,58,82
6193,student_6193,93,78
6194,student_6194,67,69
6195,student_6195,96,94
6196,student_6196,59,89
6197,student_6197,91,54
6198,student_6198,65,93
6199,student_6199,93,96
6200,student_6200,64,60
6201,student_6201,77,54
6202,student_6202,53,57
6203,student_6203,93,66
6204,student_6204,100,80
6205,student_6205,98,92
6206,student_6206,75,55
6207,student_6207,76,63
6208,student_6208,79,74
6209,student_6209,87,91
6210,student_6210,83,85
6211,student_6211,67,94
6212,student_6212,100,68
6213,student_6213,61,90
6214,student_6214,56,96
6215,student_6215,60,81
6216,student_6216,96,62
6217,student_6217,94,52
6218,student_6218,96,64
6219,student_6219,55,50
6220,student_6220,96,76
6221,student_6221,88,92
6222,student_6222,69,53
6223,student_6223,99,81
6224,student_6224,87,59
6225,student_6225,97,73
6226,student_6226,53,64
6227,student_6227,61,86
6228,student_6228,94,70
6229,student_6229,50,61
6230,student_6230,95,57
6231,student_6231,91,60
6232,student_6232,60,51
6233,student_6233,74,74
6234,student_6234,56,66
6235,student_6235,67,51
6236,student_6236,86,95
6237,student_6237,64,85
6238,student_6238,52,82
6239,student_6239,81,51
6240,student_6240,99,62
6241,student_6241,88,66
6242,student_6242,73,78
6243,student_6243,80,80
6244,student_6244,75,52
6245,student_6245,76,57
6246,student_6246,95,71
6247,student_6247,53,51
6248,student_6248,92,56
6249,student_6249,86,86
6250,student_6250,98,66
6251,student_6251,99,94
6252,student_6252,91,96
6253,student_6253,78,90
6254,student_6254,78,81
6255,student_6255,99,71
6256,student_6256,56,85
6257,student_6257,73,60
6258,student_6258,63,85
6259,student_6259,87,91
6260,student_6260,99,63
6261,student_6261,55,85
6262,student_6262,62,87
6263,student_6263,89,91
6264,student_6264,81,63
6265,student_6265,70,99
6266,student_6266,51,96
6267,student_6267,66,50
6268,student_6268,60,88
6269,student_6269,68,85
6270,student_6270,95,75
6271,student_6271,78,87
6272,student_6272,51,70
6273,student_6273,75,57
6274,student_6274,59,54
6275,student_6275,83,76
6276,student_6276,74,67
6277,student_6277,79,100
6278,student_6278,62,74
6279,student_6279,67,99
6280,student_6280,80,67
6281,student_6281,82,58
6282,student_6282,81,94
6283,student_6283,91,64
6284,student_6284,77,78
6285,student_6285,77,78
6286,student_6286,90,84
6287,student_6287,84,100
6288,student_6288,70,66
6289,student_6289,85,70
6290,student_6290,53,95
6291,student_6291,75,92
6292,student_6292,71,100
6293,student_6293,77,67
6294,student_6294,89,68
6295,student_6295,69,54
6296,student_6296,97,99
6297,student_6297,81,67
6298,student_6298,59,69
6299,student_6299,67,50
6300,student_6300,73,61
6301,student_6301,90,57
6302,student_6302,98,96
6303,student_6303,75,83
6304,student_6304,79,78
6305,student_6305,79,75
6306,student_6306,81,86
6307,student_6307,60,56
6308,student_6308,53,61
6309,student_6309,81,83
6310,student_6310,88,82
6311,student_6311,75,54
6312,student_6312,90,92
6313,student_6313,82,75
6314,student_6314,87,74
6315,student_6315,82,87
6316,student_6316,71,89
6317,student_6317,85,59
6318,student_6318,100,55
6319,student_6319,50,73
6320,student_6320,83,56
6321,student_6321,77,65
6322,student_6322,70,90
6323,student_6323,83,88
6324,student_6324,87,68
6325,student_6325,97,59
6326,student_6326,76,74
6327,student_6327,80,80
6328,student_6328,68,81
6329,student_6329,94,65
6330,student_6330,51,75
6331,student_6331,70,86
6332,student_6332,70,78
6333,student_6333,66,96
6334,student_6334,59,56
6335,student_6335,70,75
6336,student_6336,81,79
6337,student_6337,78,91
6338,student_6338,77,68
6339,student_6339,73,73
6340,student_6340,93,83
6341,student_6341,94,98
6342,student_6342,82,63
6343,student_6343,58,82
6344,student_6344,90,55
6345,student_6345,95,68
6346,student_6346,78,61
6347,student_6347,95,89
6348,student_6348,79,51
6349,student_6349,71,91
6350,student_6350,76,61
6351,student_6351,67,98
6352,student_6352,63,91
6353,student_6353,66,92
6354,student_6354,57,55
6355,student_6355,91,62
6356,student_6356,77,72
6357,student_6357,71,93
6358,student_6358,84,76
6359,student_6359,65,72
6360,student_6360,94,81
6361,student_6361,71,67
6362,student_6362,80,86
6363,student_6363,88,85
6364,student_6364,74,83
6365,student_6365,75,70
6366,student_6366,67,77
6367,student_6367,57,58
6368,student_6368,98,81
6369,student_6369,60,69
6370,student_6370,73,50
6371,student_6371,63,69
6372,student_6372,61,93
6373,student_6373,84,89
6374,student_6374,93,98
6375,student_6375,99,92
6376,student_6376,95,64
6377,student_6377,60,84
6378,student_6378,55,89
6379,student_6379,64,55
6380,student_6380,75,74
6381,student_6381,91,62
6382,student_6382,64,51
6383,student_6383,74,89
6384,student_6384,72,65
6385,student_6385,56,93
6386,student_6386,89,84
6387,student_6387,73,51
6388,student_6388,75,82
6389,student_6389,52,84
6390,student_6390,90,91
6391,student_6391,81,60
6392,student_6392,95,59
6393,student_6393,51,90
6394,student_6394,72,70
6395,student_6395,54,70
6396,student_6396,61,92
6397,student_6397,94,67
6398,student_6398,70,99
6399,student_6399,86,57
6400,student_6400,77,65
6401,student_6401,71,63
6402,student_6402,71,59
6403,student_6403,86,76
6404,student_6404,57,83
6405,student_6405,98,70
6406,student_6406,56,52
6407,student_6407,92,61
6408,student_6408,67,92
6409,student_6409,66,92
6410,student_6410,81,58
6411,student_6411,54,72
6412,student_6412,86,88
6413,student_6413,99,58
6414,student_6414,77,82
6415,student_6415,80,59
6416,student_6416,78,82
6417,student_6417,81,66
6418,student_6418,58,64
6419,student_6419,54,67
6420,student_6420,54,60
6421,student_6421,100,83
6422,student_6422,87,82
6423,student_6423,81,66
6424,student_6424,53,70
6425,student_6425,85,76
6426,student_6426,100,84
6427,student_6427,70,61
6428,student_6428,59,85
6429,student_6429,56,58
6430,student_6430,86,77
6431,student_6431,100,75
6432,student_6432,75,92
6433,student_6433,96,50
6434,student_6434,80,70
6435,student_6435,70,86
6436,student_6436,71,94
6437,student_6437,72,100
6438,student_6438,94,82
6439,student_6439,75,79
6440,student_6440,66,74
6441,student_6441,90,84
6442,student_6442,58,51
6443,student_6443,65,66
6444,student_6444,72,56
6445,student_6445,79,93
6446,student_6446,62,94
6447,student_6447,96,90
6448,student_6448,70,97
6449,student_6449,85,93
6450,student_6450,53,92
6451,student_6451,56,87
6452,student_6452,54,90
6453,student_6453,89,99
6454,student_6454,75,100
6455,student_6455,67,85
6456,student_6456,83,63
6457,student_6457,79,90
6458,student_6458,69,64
6459,student_6459,67,53
6460,student_6460,60,50
6461,student_6461,54,78
6462,student_6462,100,86
6463,student_6463,89,75
6464,student_6464,56,88
6465,student_6465,81,76
6466,student_6466,67,85
6467,student_6467,58,83
6468,student_6468,50,58
6469,student_6469,99,97
6470,student_6470,57,80
6471,student_6471,86,81
6472,student_6472,59,62
6473,student_6473,96,66
6474,student_6474,73,88
6475,student_6475,92,89
6476,student_6476,77,68
6477,student_6477,76,65
6478,student_6478,76,86
6479,student_6479,99,90
6480,student_6480,83,82
6481,student_6481,53,69
6482,student_6482,52,69
6483,student_6483,70,71
6484,student_6484,86,65
6485,student_6485,70,58
6486,student_6486,58,95
6487,student_6487,99,75
6488,student_6488,81,72
6489,student_6489,95,75
6490,student_6490,84,94
6491,student_6491,100,90
6492,student_6492,77,78
6493,student_6493,99,86
6494,student_6494,63,86
6495,student_6495,61,87
6496,student_6496,53,70
6497,student_6497,80,75
6498,student_6498,83,68
6499,student_6499,85,98
6500,student_6500,63,91
6501,student_6501,57,84
6502,student_6502,66,87
6503,student_6503,78,55
6504,student_6504,94,84
6505,student_6505,73,51
6506,student_6506,78,58
6507,student_6507,55,63
6508,student_6508,72,78
6509,student_6509,83,94
6510,student_6510,80,86
6511,student_6511,54,85
6512,student_6512,58,51
6513,student_6513,97,71
6514,student_6514,62,92
6515,student_6515,80,93
6516,student_6516,60,51
6517,student_6517,72,84
6518,student_6518,61,75
6519,student_6519,85,65
6520,student_6520,73,73
6521,student_6521,51,86
6522,student_6522,93,63
6523,student_6523,85,59
6524,student_6524,72,54
6525,student_6525,95,80
6526,student_6526,69,61
6527,student_6527,91,83
6528,student_6528,82,99
6529,student_6529,69,98
6530,student_6530,55,62
6531,student_6531,93,89
6532,student_6532,59,63
6533,student_6533,71,62
6534,student_6534,93,90
6535,student_6535,70,86
6536,student_6536,53,72
6537,student_6537,60,53
6538,student_6538,76,99
6539,student_6539,98,66
6540,student_6540,59,96
6541,student_6541,81,92
6542,student_6542,74,72
6543,student_6543,61,76
6544,student_6544,67,80
6545,student_6545,97,73
6546,student_6546,57,97
6547,student_6547,55,96
6548,student_6548,79,65
6549,student_6549,56,96
6550,student_6550,75,72
6551,student_6551,73,83
6552,student_6552,100,84
6553,student_6553,66,57
6554,student_6554,91,60
6555,student_6555,70,71
6556,student_6556,78,72
6557,student_6557,51,94
6558,student_6558,74,51
6559,student_6559,54,64
6560,student_6560,56,81
6561,student_6561,79,90
6562,student_6562,80,78
6563,student_6563,88,69
6564,student_6564,62,57
6565,student_6565,74,71
6566,student_6566,75,60
6567,student_6567,86,84
6568,student_6568,81,91
6569,student_6569,54,61
6570,student_6570,77,86
6571,student_6571,87,89
6572,student_6572,93,60
6573,student_6573,85,63
6574,student_6574,72,82
6575,student_6575,60,84
6576,student_6576,67,80
6577,student_6577,91,67
6578,student_6578,82,97
6579,student_6579,69,61
6580,student_6580,94,79
6581,student_6581,96,93
6582,student_6582,89,67
6583,student_6583,75,80
6584,student_6584,55,55
6585,student_6585,51,92
6586,student_6586,56,100
6587,student_6587,89,85
6588,student_6588,70,59
6589,student_6589,89,56
6590,student_6590,66,58
6591,student_6591,85,78
6592,student_6592,75,91
6593,student_6593,74,93
6594,student_6594,87,60
6595,student_6595,73,98
6596,student_6596,74,53
6597,student_6597,61,69
6598,student_6598,53,55
6599,student_6599,51,94
6600,student_6600,56,79
6601,student_6601,87,65
6602,student_6602,91,85
6603,student_6603,100,54
6604,student_6604,75,69
6605,student_6605,68,92
6606,student_6606,51,55
6607,student_6607,89,80
6608,student_6608,83,100
6609,student_6609,76,80
6610,student_6610,57,53
6611,student_6611,73,91
6612,student_6612,77,84
6613,student_6613,89,90
6614,student_6614,50,55
6615,student_6615,66,78
6616,student_6616,52,75
6617,student_6617,74,84
6618,student_6618,76,87
6619,student_6619,76,67
6620,student_6620,75,65
6621,student_6621,86,71
6622,student_6622,65,68
6623,student_6623,92,86
6624,student_6624,90,76
6625,student_6625,60,60
6626,student_6626,51,58
6627,student_6627,68,98
6628,student_6628,76,79
6629,student_6629,96,95
6630,student_6630,84,85
6631,student_6631,50,98
6632,student_6632,64,88
6633,student_6633,96,84
6634,student_6634,97,50
6635,student_6635,64,95
6636,student_6636,57,80
6637,student_6637,73,90
6638,student_6638,57,78
6639,student_6639,100,71
6640,student_6640,86,56
6641,student_6641,84,96
6642,student_6642,71,54
6643,student_6643,62,76
6644,student_6644,71,73
6645,student_6645,82,89
6646,student_6646,100,66
6647,student_6647,65,68
6648,student_6648,67,50
6649,student_6649,61,81
6650,student_6650,91,89
6651,student_6651,63,77
6652,student_6652,93,60
6653,student_6653,80,84
6654,student_6654,55,53
6655,student_6655,52,68
6656,student_6656,75,70
6657,student_6657,53,95
6658,student_6658,55,57
6659,student_6659,89,82
6660,student_6660,85,64
6661,student_6661,72,82
6662,student_6662,53,82
6663,student_6663,69,91
6664,student_6664,52,55
6665,student_6665,87,72
6666,student_6666,55,83
6667,student_6667,67,91
6668,student_6668,97,56
6669,student_6669,53,91
6670,student_6670,64,56
6671,student_6671,80,87
6672,student_6672,74,50
6673,student_6673,67,86
6674,student_6674,98,55
6675,student_6675,93,67
6676,student_6676,72,82
6677,student_6677,87,58
6678,student_6678,52,63
6679,student_6679,95,69
6680,student_6680,91,98
6681,student_6681,71,80
6682,student_6682,93,82
6683,student_6683,61,85
6684,student_6684,92,80
6685,student_6685,52,88
6686,student_6686,65,53
6687,student_6687,85,93
6688,student_6688,56,73
6689,student_6689,70,99
6690,student_6690,50,64
6691,student_6691,80,57
6692,student_6692,94,79
6693,student_6693,53,78
6694,student_6694,96,98
6695,student_6695,58,74
6696,student_6696,77,93
6697,student_6697,70,72
6698,student_6698,74,96
6699,student_6699,89,64
6700,student_6700,67,97
6701,student_6701,95,91
6702,student_6702,90,52
6703,student_6703,89,70
6704,student_6704,58,51
6705,student_6705,86,59
6706,student_6706,95,99
6707,student_6707,100,68
6708,student_6708,73,71
6709,student_6709,93,50
6710,student_6710,86,71
6711,student_6711,60,76
6712,student_6712,99,50
6713,student_6713,83,79
6714,student_6714,85,53
6715,student_6715,55,99
6716,student_6716,75,65
6717,student_6717,50,71
6718,student_6718,70,55
6719,student_6719,83,68
6720,student_6720,85,55
6721,student_6721,98,65
6722,student_6722,52,68
6723,student_6723,60,68
6724,student_6724,73,69
6725,student_6725,59,50
6726,student_6726,99,78
6727,student_6727,88,63
6728,student_6728,78,77
6729,student_6729,86,52
6730,student_6730,77,83
6731,student_6731,70,78
6732,student_6732,52,59
6733,student_6733,57,68
6734,student_6734,53,57
6735,student_6735,58,70
6736,student_6736,92,61
6737,student_6737,75,51
6738,student_6738,58,62
6739,student_6739,89,72
6740,student_6740,59,68
6741,student_6741,55,81
6742,student_6742,64,88
6743,student_6743,56,65
6744,student_6744,54,51
6745,student_6745,59,100
6746,student_6746,54,86
6747,student_6747,55,59
6748,student_6748,55,53
6749,student_6749,85,53
6750,student_6750,84,52
6751,student_6751,57,74
6752,student_6752,70,60
6753,student_6753,97,59
6754,student_6754,93,100
6755,student_6755,68,65
6756,student_6756,92,52
6757,student_6757,65,97
6758,student_6758,65,60
6759,student_6759,82,57
6760,student_6760,90,72
6761,student_6761,51,68
6762,student_6762,70,85
6763,student_6763,86,60
6764,student_6764,65,95
6765,student_6765,69,53
6766,student_6766,79,83
6767,student_6767,50,71
6768,student_6768,80,53
6769,student_6769,86,74
6770,student_6770,88,91
6771,student_6771,68,67
6772,student_6772,59,61
6773,student_6773,76,56
6774,student_6774,66,84
6775,student_6775,100,67
6776,student_6776,51,88
6777,student_6777,93,50
6778,student_6778,60,78
6779,student_6779,51,86
6780,student_6780,79,79
6781,student_6781,59,81
6782,student_6782,58,65
6783,student_6783,58,97
6784,student_6784,93,54
6785,student_6785,100,79
6786,student_6786,87,56
6787,student_6787,76,89
6788,student_6788,55,99
6789,student_6789,99,60
6790,student_6790,87,94
6791,student_6791,73,94
6792,student_6792,96,74
6793,student_6793,74,84
6794,student_6794,99,96
6795,student_6795,65,76
6796,student_6796,72,88
6797,student_6797,68,75
